,Number Of Pancakes,Gap,Problem ID,Start state,Goal state,Initial Heuristic,Algorithm,Memory,Status,States Expanded,Necessary Expansions,Iterations,Runtime(seconds)
420,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,MM,6348.0,1.0,1079.0,1079.0,0.0,0.0022
421,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,I-MM,-,1.0,1264.0,1079.0,0.0,0.0022
422,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,IDA*,-,1.0,56552.0,5642.0,0.0,0.0293
423,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,D-A*,-,1.0,50964.0,5642.0,0.0,0.0293
424,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),5713,1.0,34644.0,6474.0,0.0,0.0354
425,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),4761,1.0,33617.0,6270.0,0.0,0.0336
426,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.50),3174,1.0,29252.0,6039.0,0.0,0.0279
427,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.25),1587,1.0,33484.0,5141.0,0.0,0.031
428,10.0,3.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.10),634,1.0,30708.0,5430.0,0.0,0.0285
429,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,A*,225237.0,1.0,49932.0,12894.0,0.0,0.1437
430,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,I-A*,-,1.0,64497.0,12894.0,0.0,0.1437
431,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,MM,8978.0,1.0,1269.0,1241.0,0.0,0.0028
432,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,I-MM,-,1.0,2660.0,1241.0,0.0,0.0028
433,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,IDA*,-,1.0,140469.0,28274.0,0.0,0.0756
434,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,D-A*,-,1.0,127996.0,28274.0,0.0,0.0756
435,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.90),8080,1.0,60869.0,21077.0,0.0,0.0628
436,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.75),6733,1.0,63881.0,21324.0,0.0,0.0674
437,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.50),4489,1.0,44498.0,22375.0,0.0,0.0468
438,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.25),2244,1.0,69449.0,24451.0,0.0,0.0662
439,10.0,3.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.10),897,1.0,81929.0,25923.0,0.0,0.0751
